,Time,User,Key/Agent,Message
398,2020-05-29 10:38:09,shukrithis-ubuntu,systemd[2318],' Starting Tracker metadata database store and lookup manager...\n'
399,2020-05-29 10:38:09,shukrithis-ubuntu,systemd[2318],' Started Tracker metadata database store and lookup manager.\n'
400,2020-05-29 10:38:14,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.hostname1\' unit=\'dbus-org.freedesktop.hostname1.service\' requested by \':1.1954\' (uid=1000 pid=22301 comm=""/usr/lib/firefox/firefox -new-window "" label=""unconfined"")\n'"
401,2020-05-29 10:38:14,shukrithis-ubuntu,systemd[1],' Starting Hostname Service...\n'
402,2020-05-29 10:38:14,shukrithis-ubuntu,systemd[1],' Started Hostname Service.\n'
403,2020-05-29 10:38:40,shukrithis-ubuntu,systemd[2318],' tracker-store.service: Succeeded.\n'
404,2020-05-29 10:38:44,shukrithis-ubuntu,systemd[1],' systemd-hostnamed.service: Succeeded.\n'
405,2020-05-29 10:39:27,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.hostname1\' unit=\'dbus-org.freedesktop.hostname1.service\' requested by \':1.1956\' (uid=1000 pid=22301 comm=""/usr/lib/firefox/firefox -new-window "" label=""unconfined"")\n'"
406,2020-05-29 10:39:27,shukrithis-ubuntu,systemd[1],' Starting Hostname Service...\n'
407,2020-05-29 10:39:27,shukrithis-ubuntu,systemd[1],' Started Hostname Service.\n'
408,2020-05-29 10:40:06,shukrithis-ubuntu,systemd[1],' systemd-hostnamed.service: Succeeded.\n'
409,2020-05-29 10:53:19,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
410,2020-05-29 10:53:19,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
411,2020-05-29 10:53:19,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
412,2020-05-29 10:53:29,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
413,2020-05-29 10:57:31,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
414,2020-05-29 10:57:31,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
415,2020-05-29 10:57:31,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
416,2020-05-29 10:57:31,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
417,2020-05-29 10:57:31,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
418,2020-05-29 10:57:39,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
419,2020-05-29 10:57:39,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
420,2020-05-29 10:57:42,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::261f:a0ff:fefc:714c%3.\n'
421,2020-05-29 10:57:45,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 192.168.1.1.\n'
422,2020-05-29 10:57:59,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
423,2020-05-29 10:58:07,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
424,2020-05-29 10:58:07,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
425,2020-05-29 10:58:07,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
426,2020-05-29 10:58:07,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
427,2020-05-29 10:58:07,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
428,2020-05-29 10:58:12,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
429,2020-05-29 10:58:12,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
430,2020-05-29 10:58:12,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 192.168.1.1.\n'
431,2020-05-29 10:58:32,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
432,2020-05-29 10:58:33,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 192.168.1.1.\n'
433,2020-05-29 10:59:00,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
434,2020-05-29 10:59:00,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
435,2020-05-29 10:59:00,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
436,2020-05-29 10:59:00,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
437,2020-05-29 10:59:00,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
438,2020-05-29 10:59:10,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
439,2020-05-29 10:59:12,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
440,2020-05-29 10:59:12,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
441,2020-05-29 10:59:12,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
442,2020-05-29 10:59:28,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
443,2020-05-29 10:59:29,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
444,2020-05-29 10:59:39,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
445,2020-05-29 10:59:59,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
446,2020-05-29 11:00:04,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
447,2020-05-29 11:00:14,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
448,2020-05-29 11:00:14,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
449,2020-05-29 11:00:14,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
450,2020-05-29 11:00:34,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
451,2020-05-29 11:00:36,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
452,2020-05-29 11:00:45,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
453,2020-05-29 11:00:47,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
454,2020-05-29 11:00:59,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
455,2020-05-29 11:00:59,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
456,2020-05-29 11:00:59,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
457,2020-05-29 11:00:59,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
458,2020-05-29 11:00:59,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
459,2020-05-29 11:01:00,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 192.168.43.1.\n'
460,2020-05-29 11:01:12,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
461,2020-05-29 11:01:14,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 2401:4900:260d:2fa7::43.\n'
462,2020-05-29 11:01:20,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
463,2020-05-29 11:03:06,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
464,2020-05-29 11:12:21,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
465,2020-05-29 11:12:21,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
466,2020-05-29 11:12:21,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
467,2020-05-29 11:12:21,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
468,2020-05-29 11:12:21,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
469,2020-05-29 11:12:22,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
470,2020-05-29 11:12:22,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
471,2020-05-29 11:12:22,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 192.168.43.1.\n'
472,2020-05-29 11:12:42,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
473,2020-05-29 11:12:43,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 2401:4900:260d:2fa7::43.\n'
474,2020-05-29 11:12:52,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
475,2020-05-29 11:12:52,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
476,2020-05-29 11:12:52,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
477,2020-05-29 11:12:52,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
478,2020-05-29 11:12:52,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
479,2020-05-29 11:13:02,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
480,2020-05-29 11:13:05,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
481,2020-05-29 11:13:05,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
482,2020-05-29 11:13:05,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
483,2020-05-29 11:13:07,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
484,2020-05-29 11:13:07,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
485,2020-05-29 11:13:17,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
486,2020-05-29 11:13:30,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
487,2020-05-29 11:13:36,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
488,2020-05-29 11:13:36,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
489,2020-05-29 11:13:36,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
490,2020-05-29 11:13:36,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
491,2020-05-29 11:13:36,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
492,2020-05-29 11:13:41,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
493,2020-05-29 11:13:41,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
494,2020-05-29 11:13:41,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 192.168.43.1.\n'
495,2020-05-29 11:14:02,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
496,2020-05-29 11:14:12,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 192.168.43.1.\n'
497,2020-05-29 11:15:48,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 192.168.43.1.\n'
498,2020-05-29 11:17:56,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
499,2020-05-29 11:21:37,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 2401:4900:260d:2fa7::43.\n'
500,2020-05-29 11:22:12,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
501,2020-05-29 11:30:01,shukrithis-ubuntu,CRON[31874],' (root) CMD ([ -x /etc/init.d/anacron ] && if [ ! -d /run/systemd/system ]; then /usr/sbin/invoke-rc.d anacron start >/dev/null; fi)\n'
502,2020-05-29 11:32:17,shukrithis-ubuntu,systemd[1],' Condition check resulted in Run anacron jobs being skipped.\n'
503,2020-05-29 11:37:12,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
504,2020-05-29 11:42:12,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
505,2020-05-29 11:43:38,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
506,2020-05-29 11:43:38,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
507,2020-05-29 11:43:38,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
508,2020-05-29 11:43:49,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
509,2020-05-29 11:48:12,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
510,2020-05-29 11:48:12,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
511,2020-05-29 11:48:12,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
512,2020-05-29 11:48:12,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
513,2020-05-29 11:48:12,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
514,2020-05-29 11:48:18,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
515,2020-05-29 11:48:18,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
516,2020-05-29 11:48:28,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
517,2020-05-29 11:48:32,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
518,2020-05-29 11:48:59,shukrithis-ubuntu,dbus-daemon[2347],"' [session uid=1000 pid=2347] Activating via systemd: service name=\'org.freedesktop.Tracker1\' unit=\'tracker-store.service\' requested by \':1.82\' (uid=1000 pid=2746 comm=""/usr/lib/tracker/tracker-miner-fs "" label=""unconfined"")\n'"
519,2020-05-29 11:48:59,shukrithis-ubuntu,systemd[2318],' Starting Tracker metadata database store and lookup manager...\n'
520,2020-05-29 11:48:59,shukrithis-ubuntu,systemd[2318],' Started Tracker metadata database store and lookup manager.\n'
521,2020-05-29 11:49:29,shukrithis-ubuntu,systemd[2318],' tracker-store.service: Succeeded.\n'
522,2020-05-29 11:49:38,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
523,2020-05-29 11:49:38,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
524,2020-05-29 11:49:38,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
525,2020-05-29 11:49:39,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
526,2020-05-29 11:49:41,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 192.168.2.1.\n'
527,2020-05-29 11:49:48,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
528,2020-05-29 11:49:54,shukrithis-ubuntu,systemd[1],' Starting Load/Save RF Kill Switch Status...\n'
529,2020-05-29 11:49:54,shukrithis-ubuntu,systemd[1],' Started Load/Save RF Kill Switch Status.\n'
530,2020-05-29 11:49:54,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
531,2020-05-29 11:49:54,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
532,2020-05-29 11:49:54,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
533,2020-05-29 11:49:54,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
534,2020-05-29 11:49:54,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
535,2020-05-29 11:49:59,shukrithis-ubuntu,systemd[1],' systemd-rfkill.service: Succeeded.\n'
536,2020-05-29 11:50:04,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
537,2020-05-29 11:50:10,shukrithis-ubuntu,systemd[1],' Starting Load/Save RF Kill Switch Status...\n'
538,2020-05-29 11:50:10,shukrithis-ubuntu,systemd[1],' Started Load/Save RF Kill Switch Status.\n'
539,2020-05-29 11:50:15,shukrithis-ubuntu,systemd[1],' systemd-rfkill.service: Succeeded.\n'
540,2020-05-29 11:50:15,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
541,2020-05-29 11:50:15,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
542,2020-05-29 11:50:15,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
543,2020-05-29 11:50:16,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
544,2020-05-29 11:50:16,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
545,2020-05-29 11:50:23,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
546,2020-05-29 11:50:27,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
547,2020-05-29 11:50:33,shukrithis-ubuntu,systemd[1],' Starting Load/Save RF Kill Switch Status...\n'
548,2020-05-29 11:50:33,shukrithis-ubuntu,systemd[1],' Started Load/Save RF Kill Switch Status.\n'
549,2020-05-29 11:50:33,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
550,2020-05-29 11:50:38,shukrithis-ubuntu,systemd[1],' systemd-rfkill.service: Succeeded.\n'
551,2020-05-29 11:50:41,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
552,2020-05-29 11:50:41,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
553,2020-05-29 11:50:41,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
554,2020-05-29 11:50:41,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
555,2020-05-29 11:50:41,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
556,2020-05-29 11:50:50,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
557,2020-05-29 11:50:50,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
558,2020-05-29 11:50:58,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
559,2020-05-29 11:51:00,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
560,2020-05-29 11:51:16,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
561,2020-05-29 11:51:16,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
